B_Ion,A_Ion,C_Ion,AntiSolvent,Cell_Area,Solv_Anneal,HTL,Bandgap,Solvents,Backcontact,ETL,Synth_Atm,Dep_Procedure,Is_Module,Anneal_Temp,PCE,Voc,Jsc,FF
I,Pb,MAPbI,0,0,0,Spin-coating,,Unknown,80,Unknown,9; 1,N2,0,,,21.34,0.76,17.8
I,Pb,MAPbI,0,0,0,Spin-coating,,Unknown,150,Unknown,9; 1 >> 1,Unknown,0,,,21.82,0.781,17.47
I,Pb,MAPbI,0,0,0,Unknown,,Unknown,10000,Unknown,1,Unknown,0,,,14.44,0.434,5.61
Br; I,Pb,FAMAPbBrI,0,0,0,Spin-coating,,Unknown,80,Unknown,9; 1 >> 1,Air >> Air,0,,,22.78,0.69,19.13
I,Pb,MAPbI,0,0,0,Spin-coating,,Unknown,20.0 | 80.0,Unknown,12.5; 1 >> 1,N2 >> N2,0,,,2.94,0.633,1.65
I,Pb,MAPbI,0,0,0,Spin-coating,,Unknown,80,N-DPBI,1,Dry air,0,,,20.6,0.66,11.6
Br; I,Pb,MAPbBrI,0,0,0,Spin-coating,,Unknown,80,Unknown,1,N2,0,,,13.3,0.72,9
I,Pb,MAPbI,0,0,0,Spin-coating | Spin-coating,,Unknown,100,Unknown,4; 1,N2,0,,,22.04,0.713,19
I,Pb,MAPbI,0,0,0,Spin-coating,,Unknown,80,Unknown,1; 1; nan,Unknown,0,,,0.4,0.367,0.13
Br; I,Pb,CsFAMAPbBrI,0,0,0,Spin-coating,,Unknown,70,Unknown,4; 1,Unknown,0,,,22.25,0.761,18.79
I,Pb,CsFAMAPEAPbI,0,,0,Unknown,,Unknown,Unknown,Unknown,Unknown,Unknown,0,,,21.01,0.724,15.38
I,Pb,MAPbI,0,0,0,Spin-coating,,Unknown,90,Unknown | TiCl4,Unknown,N2,0,,,21.84,0.387,5.2
I,Pb,MAPbI,0,0,0,Spin-coating,,Unknown,60,Unknown,1 >> 1,Unknown,0,,,19,0.635,11.6
Br; I,Pb,FAMAPbBrI,0,0,0,Spin-coating,,Unknown,70,Unknown,4; 1,N2,0,,,19.31,0.69,14.87
I,Sn,FASnI,0,,0,Evaporation >> Plasma treatment,,Unknown,Unknown,Unknown,Unknown,Unknown,0,,,,,14.09
I,Pb,MAPbI,0,0,0,Spin-coating | Spin-coating,,Unknown,70,Unknown,1,Ar,0,,,22.34,0.78,19.44
Br; I,Pb,FAMAPbBrI,0,0,0,Spin-coating,,Unknown,80,Unknown,4; 1,N2,0,,,21.2,0.69,16.3
I,Pb,MAPbI,0,,0,Unknown,,Unknown,Unknown,Unknown,Unknown,Unknown,0,,,26.339,0.85987,21.605
I,Pb,FAPbI,0,0,0,Spin-coating,,Unknown,60,Unknown,1 >> 1,Unknown,0,,,18.3,0.5,7.5
I,Pb,MAPbI,0,0,0,Spin-coating,,Unknown,100,Unknown,1 >> 1,Air >> Air; Methylamin,0,,,21.5,0.779,17.3
I,Pb,MAPbI,0,0,0,Spin-coating,,Unknown,60,Unknown,10; 1 >> 1,N2 >> N2,0,,,,,12.5
Br; I,Pb,MAPbBrI,0,0,0,Spin-coating,,Unknown,Unknown,Unknown,0.29; 0.71,Unknown,0,,,,,3.77
I,Sn,FASnI,0,,0,Spin-coating,,Unknown,120,Unknown,0.9; 0.1,N2,0,,,,,
I,Pb,MAPbI,0,0,0,Spin-coating | Spin-coating,,Unknown,80,TiCl4 | Unknown,3; 1,N2,0,,,22.38,0.752,18.88
Br; I,Pb,FAMAPbBrI,0,0,0,Spin-coating,,Unknown,100,Unknown,4; 1,Unknown,0,,,23.4,0.72,16.9
I,Pb,FAMAPbI,0,0,0,Spin-coating,,Unknown,100,Unknown,1 >> 1,Unknown,0,,,23.6,0.836,21.4
I,Pb,MAPbI,0,0,0,Unknown,,Unknown,70,Unknown,1 >> 1,Unknown,0,,,15.4,0.62,8.52
I,Pb,FAPbI,0,0,0,Spin-coating,,Unknown,170,Unknown,1 >> 1,Unknown,0,,,20.24,0.562,12.02
I,Pb,MAPbI,0,0,0,Spin-coating,,Unknown,120,Unknown,1 >> 1,Methylamin; N2 >> Methylamin; N2,0,,,15.07,0.69,11.62
I,Pb,MAPbI,0,0,0,Spin-coating,,Unknown,50,TiCl4,1,Unknown,0,,,21.4,0.73,15.5
Br; I,Pb,CsFAMAPbBrI,0,0,0,Spin-coating,,Unknown,Unknown,Unknown | Li-TFSI,4; 1,N2,0,,,20.6,0.74,15.9
I,Pb,MAPbI,0,0,0,Reactive magnetron sputtering,,Unknown,100,Unknown,Unknown,Unknown >> N2; MAI >> Unknown,0,,,16.058,0.531,6.38
I,Pb,MAPbI,0,0,0,Spin-coating,,Unknown,100,Unknown,1,Vacuum,0,,,20.9,0.76,16.3
Br; I,Pb,CsFAPbBrI,0,0,0,Spin-coating,,Unknown,Unknown,Unknown,Unknown,Unknown,0,,,2,,
I,Pb,MAPbI,0,0,0,Spin-coating,,Unknown,10,Unknown,1,N2,0,,,,,6.4
I,Pb,MAPbI,0,0,0,Evaporation | Evaporation,,Unknown,100,Unknown,1,N2,0,,,19.64,0.714,15.1
I,Pb,MAPbI,0,,0,Unknown,,Unknown,Unknown,Unknown,Unknown,Unknown,0,,,,,20
Br; I,Pb,FAMAPbBrI,0,0,0,Spin-coating | Spin-coating,,Unknown,100,Unknown,4; 1,N2,0,,,21.5,0.76,18.9
Br; I,Pb,CsFAMAPbBrI,0,0,0,Spin-coating,,Unknown,70,Unknown,4; 1,N2,0,,,23.16,0.71,16.82
I,Pb,FAPbI,0,,0,Unknown,,Unknown,Unknown,Unknown,Unknown,Unknown,0,,,,,19.2
Br; I,Pb,FAMAPbBrI,0,0,0,Spray-pyrolys,,Unknown,100,Unknown,Unknown,Unknown,0,,,,,14.17
I,Pb,MAPbI,0,0,0,Spin-coating,,Unknown,100,Unknown,3; 7,N2,0,,,7.64,0.34,2.3
I,Pb,MAPbI,0,,0,Unknown,,Unknown,Unknown,Unknown,Unknown,Unknown,0,,,,,21
Br; I,Pb,CsFAMAPbBrI,0,,0,Unknown,,Unknown,Unknown,Unknown,Unknown,Unknown,0,,,23.99,0.785,20.64
I,Pb,MAPbI,0,0,0,Spin-coating,,Sigma Aldrich; Sigma Aldrich,100,Undoped | Undoped,1; 1,N2,0,,,21.38,0.61,13.75
I,Pb,FAPbI,0,,0,Spin-coating,,Unknown,Unknown,Unknown,nan; nan,Dry air,0,,,24.384,0.751,19.71
Br; I,Pb,CsFAMAPbBrI,0,,0,Spin-coating,,Unknown,Unknown,Unknown,1,N2,0,,,22.722,0.624,14.37
Br; I,Pb,CsPbBrI,0,0,0,Unknown,,Unknown,Unknown,Unknown,7; 3,N2,0,,,13.58,0.66,10.39
I,Pb,MAPbI,0,0,0,Spin-coating,,Unknown,100,Unknown,4; 1,N2,0,,,21.2,0.751,16.69
I,Pb,MAPbI,0,0,0,Spin-coating,,Unknown,150,Unknown,4; 1,N2,0,,,22.91,0.76,18.34
I,Pb,MAPbI,0,0,0,Spray-pyrolys,,Unknown,80,Unknown,3; 7,Unknown,0,,,19.299,0.792,16.27
I,Pb,MAPbI,0,0,0,Spin-coating,,Unknown,100,Unknown,9; 1,N2,0,,,,,16.8
Br; I,Pb,MAPbBrI,0,0,0,Spin-coating,,Unknown,80,Unknown,9; 1,N2,0,,,19.1,0.76,17.9
I,Pb,MAPbI,0,0,0,Spin-coating,,Unknown,100,TiCl4,1 >> 1,Ar >> Ar,0,,,18.5,0.518,8.5
Br; I,Pb,CsFAMAPbBrI,0,0,0,Spin-coating,,Unknown,80,Unknown,4; 1,Unknown,0,,,20.44,0.717,15.41
I,Pb,MAPbI,0,0,0,Spin-coating,,Unknown,Unknown,Unknown,1,N2,0,,,14,0.722,6.3
I,Pb,MAPbI,0,0,0,Spin-coating,,Unknown,70,Unknown,3; 7,Unknown,0,,,20.92,0.65,14.32
I,Pb,MAPbI,0,0,0,Spin-coating,,Unknown,100,Unknown,1,N2,0,,,19.58,0.72,15
I,Pb,MAPbI,0,0,0,Spin-coating,,Unknown,60,TBAPF6,9; 1,Unknown,0,,,14.54,0.627,8
I,Pb,MAPbI,0,0,0,Spin-coating,,Unknown,170,Unknown,1,Air,0,,,19.35,0.61,10.6
I,Pb,MAPbI,0,0,0,Spin-coating,,Unknown,8.0 | 100.0,Unknown,3; 7,N2,0,,,21.62,0.76,17.5
I,Pb,MAPbI,0,0,0,Spin-coating,,Unknown,70,Unknown,9; 1,N2,0,,,16.63,0.651,10.85
Br; I,Pb,CsPbBrI,0,0,0,Spin-coating,,Unknown,80,Unknown,1,Air,0,,,15.25,0.79,14.34
I,Pb,MAPbI,0,0,0,Spin-coating,,Unknown,120,TiCl4,1,Air,0,,,18.79,0.47,7.87
I,Bi; Pb,CsBiPbI,0,0,0,Spin-coating,,Unknown,100,Unknown,1,Air,0,,,3.79,0.431,1.73
I,Pb,(ImEA)PbI,0,0,0,Spin-coating,,Unknown,100,TiCl4 | nan,1,N2,0,,,3.928,0.558,1.8
Br; I,Pb,CsFAMAPbBrI,0,0,0,Spin-coating,,Unknown,Unknown,Unknown,4; 1,N2,0,,,21.14,0.63,13.69
I,Pb,MAPbI,0,0,0,Spin-coating,,Unknown,Unknown,Unknown,Unknown,Unknown,0,,,20.42,0.772,17.02
Br; I,Pb,MAPbBrI,0,,0,Unknown,,Unknown,Unknown,Unknown,Unknown,Unknown,0,,,,,
I,Pb,MAPbI,0,0,0,Spin-coating,,Unknown,Unknown,Unknown,1,Unknown,0,,,21.5,0.78,16.7
I,Pb,MAPbI,0,0,0,Spin-coating,,Unknown,90,Unknown | TiCl4,Unknown,N2,0,,,22.18,0.687,15.62
I,Pb,MAPbI,0,0,0,Spin-coating,,Unknown,80,Unknown,1 >> 1,Air >> Air,0,,,16.98,0.71,11.62
Br; I,Pb,FAMAPbBrI,0,0,0,Spin-coating,,Unknown,80,Unknown,4; 1,Unknown,0,,,,,
I,Pb,MAPbI,0,0,0,Spin-coating,,Unknown,Unknown,Unknown,1 >> 1,Air >> Air,0,,,19.18,0.651,12.2
Br; I,Pb,CsFAPbBrI,0,0,0,Spin-coating,,Unknown,80,Unknown,3; 1,Unknown,0,,,17.55,0.721,13.71
I,Pb,FAPbI,0,0,0,Spin-coating,,Unknown,70,Unknown,1 >> 1,Unknown,0,,,17,0.574,8.8
I,Pb,MAPbI,0,0,0,Spin-coating,,Unknown,100,Unknown,1 >> 1,N2 >> N2,0,,,16.2,0.45,7.1
Br; I,Pb,CsPbBrI,0,,0,Unknown,,Unknown,Unknown,Unknown,Unknown,Ambient air,0,,,19.64,0.7524,17.67
I,Pb,MAPbI,0,0,0,Doctor blading,,Unknown,150,Unknown,1,Air,0,,,13.87,0.35,4.55
Br,Pb,CsPbBr,0,0,0,Evaporation,,Unknown,Unknown,Unknown,1 >> 1,Air >> Vacuum,0,,,8.04,0.82,9.88
I,Pb,MAPbI,0,,0,Unknown,,Unknown,Unknown,Unknown,Unknown,Ambient air,0,,,21.31,0.63,13.22
I,Pb,MAPbI,0,0,0,Spin-coating,,Unknown,150,Unknown,1,Unknown,0,,,17.12,0.73,12
I,Pb,MAPbI,0,0,0,Spin-coating,,Unknown,80,Unknown,3; 7,N2,0,,,20,0.647,11.9
Br; I,Pb,CsFAMAPbBrI,0,0,0,Spin-coating,,Unknown,80,Unknown,4; 1,Unknown,0,,,23.4,0.66,15.2
I,Pb,MAPbI,0,0,0,Spin-coating,,Unknown,80,Unknown,3; 7,N2,0,,,14.26,0.63,8.59
I,Pb,FAPbI,0,,0,Unknown,,Unknown,nan | nan,Unknown,Unknown,N2,0,,,25.35,0.8234,24.07
Br; I,Pb,FAMAPbBrI,0,,0,Spin-coating,,Unknown,100,Unknown,Unknown,Ambient air,0,,,,,20.11
Br; I,Pb,FAMAPbBrI,0,0,0,Spin-coating,,Unknown,80,Unknown,nan >> 4; 96,N2 >> N2,0,,,18.73,0.466,7.72
I,Pb; Sn,FAMAPbSnI,0,0,0,Unknown,,Unknown,Unknown,Unknown,Unknown,Unknown,0,,,33.1,0.75,20.5
I,Pb,MAPbI,0,0,0,Spin-coating | Spin-coating,,Unknown,100,Unknown,4; 1,Unknown,0,,,22.2,0.741,18.09
Br,Pb,CsPbBr,0,0,0,Unknown,,Unknown,Unknown,Unknown,1 >> 1,Unknown,0,,,7.46,0.773,7.54
I,Pb,FAPbI,0,,0,Unknown,,Unknown,nan | nan,Unknown,Unknown,Unknown,0,,,17.81,0.68,13.73
I,Pb,CsFAPbI,0,0,0,Spin-coating,,Unknown,120,Unknown,1; 1 >> 1 >> 1,N2 >> FAI; Vacuum >> N2,0,,,20.22,0.616,12.2
I,Pb,MAPbI,0,0,0,Spin-coating,,Unknown,Unknown,Unknown,1,Unknown,0,,,20.94,0.678,13.53
I,Pb,MAPbI,0,0,0,Spin-coating,,Unknown,Unknown,Unknown,1,N2,0,,,7.9,0.723,11.35
I,Pb,MAPbI,0,0,0,Spin-coating,,Unknown,150,Unknown,6; 4,N2,0,,,14.98,0.387,4.77
Br; I,Pb,CsFAPbBrI,0,0,0,Spin-coating,,Unknown,15.0 | 100.0,Unknown,7; 1,N2,0,,,21.7,0.687,14.7
I,Pb,FAPbI,0,0,0,Spin-coating,,Unknown,Unknown,Unknown,1,N2,0,,,17.5,0.66,9.65
I,Bi,MABiI,0,,0,Unknown,,Unknown,Unknown,Unknown,Unknown,Unknown,0,,,,,4.47
I,Pb,MAPbI,0,0,0,Spin-coating,,Unknown,100,Unknown,1,N2,0,,,21.21,0.763,17.37
Br; I,Pb,CsFAMAPbBrI,0,,0,Spin-coating,,Unknown,120,Unknown,0.8; 0.2,Ambient air,0,,,25.386,0.8152,23.72
I,Pb,MAPbI,0,0,0,Spin-coating,,Unknown,120,Undoped | Undoped,9; 1,N2,0,,,20.9,0.828,18.9
I,Pb,FAPbI,0,,0,Unknown,,Unknown,Unknown,Unknown,Unknown,Unknown,0,,,25.6,0.783,23.2
Br; I,Pb,FAMAPbBrI,0,0,0,Spin-coating,,Unknown,70,Unknown,4; 1,N2,0,,,22.25,0.76,19.01
I,Pb,MAPbI,0,0,0,Spin-coating,,Unknown,Unknown,Unknown,1,N2,0,,,20.92,0.72,16.25
I,Pb,MAPbI,0,0,0,Spin-coating,,Unknown,Unknown,Unknown,Unknown,Air >> MAI; N2,0,,,5.6,0.47,2.1
Br; I,Pb,CsFAMAPbBrI,0,0,0,Spin-coating,,Unknown,80,Unknown,2; 1,Air,0,,,18.94,0.777,13.5
I,Pb,MAPbI,0,0,0,Spin-coating,,Unknown,100,Unknown,1,N2,0,,,20.37,0.73,14.73
I,Pb,MAPbI,0,0,0,Spin-coating,,Unknown,80,Unknown,1,Air,0,,,18.17,0.655,11.12
I,Pb,FAPbI,0,,0,Unknown,,Unknown,Unknown,Unknown,Unknown,Ambient air,0,,,24.7,0.8086,22.37
I,Pb,MAPbI,0,0,0,Unknown,,Unknown,7000,Unknown,4; 1,Air,0,,,19.78,0.482,8.9
Br; I,Pb,FAMAPbBrI,0,,0,Unknown,,Unknown,Unknown,Unknown,Unknown,Ambient air,0,,,25.8,0.8299,25.13
Unknown,Unknown,Unknown,0,,0,Atomic layer deposition,,Unknown,Unknown,Unknown,Unknown,Unknown,0,,,36.09,0.827,18.64
Br; I,Pb,FAMAPbBrI,0,0,0,Spin-coating,,Unknown,60,Unknown,4; 1,Unknown,0,,,20.59,0.75,16.22
Br; I,Pb,CsFAPbBrI,0,0,0,Spin-coating,,Unknown,Unknown,Unknown,1 >> 4; 1,N2,0,,,18.33,0.623,11.25
I,Pb,MAPbI,0,0,0,Spin-coating,,Unknown,100,Unknown,1 >> 1,N2 >> N2,0,,,21,0.682,15.6
I,Pb,MAPbI,0,0,0,Spin-coating,,Unknown,70,Unknown,1; 1,Unknown,0,,,18.9,0.597,11.23
I,Pb,FAPbI,0,,0,Spin-coating,,Unknown,80,Unknown,Unknown,Dry air,0,,,25.39,0.798,22.63
I,Pb,MAPbI,0,0,0,Spin-coating,,Unknown,100,Unknown,1 >> 1,N2 >> N2,0,,,,,4.51
Br; I,Pb,FAMAPbBrI,0,0,0,Spin-coating,,Unknown,120,Unknown,4; 1,Unknown,0,,,22.48,0.797,20.03
Br; I,Pb,MAPbBrI,0,0,0,Spin-coating,,Unknown,60,Unknown,1 >> 1,Unknown,0,,,18.96,0.646,13.1
I,Pb,MAPbI,0,0,0,Spin-coating,,Unknown,Unknown,Polystyrene,3; 7,Unknown,0,,,20.6,0.65,14.2
I,Pb,MAPbI,0,0,0,Spin-coating,,Unknown,100,Unknown,4; 1,N2,0,,,19.4,0.459,17.9
I,Pb,MAPbI,0,0,0,Spin-coating,,Unknown,60,Unknown,1 >> 1,Unknown,0,,,20.558,0.659,12.29
I,Pb,MAPbI,0,0,0,Spin-coating,,Unknown,80,Unknown,9; 1,Unknown,0,,,21.625,0.41,8.48
I,Pb,MAPbI,0,0,0,Spin-coating,,Unknown,80,Unknown,1,Unknown,0,,,20.1,0.75,15.62
Br; I,Pb,CsFAMAPbBrI,0,0,0,Spin-coating,,Unknown,100,Unknown,4; 1,N2,0,,,21.51,0.74,16.64
I,Pb,MAPbI,0,,0,Unknown,,Unknown,Unknown,Unknown,Unknown,Unknown,0,,,22.87,0.7803,21.41
I,Pb,FAMAPbI,0,0,0,Spin-coating,,Unknown,100,Unknown,1,N2,0,,,21.75,0.648,13.61
Br; I,Pb,CsFAMAPbBrI,0,0,0,Spin-coating,,Unknown,100,Undoped | Undoped,4; 1,Unknown,0,,,22.2,0.8,19.2
I,Pb,BAMAPbI,0,0,0,Spin-coating,,Unknown,100,Unknown,1,N2,0,,,5.16,0.808,4.06
I,Pb,FAPbI,0,,0,Unknown,,Unknown,Unknown,Unknown,Unknown,Unknown,0,,,,,24.37
I,Pb,MAPbI,0,0,0,Spin-coating,,Unknown,100,Unknown,1,Unknown,0,,,22.47,0.61,11.11
I,Pb,MAPbI,0,0,0,Spin-coating,,Unknown,80,Unknown,1 >> 1,Unknown,0,,,10.57,0.632,6.06
I,Pb,MAPbI,0,0,0,Spin-coating,,Unknown,100,Unknown,1000; 71,Unknown,0,,,21.21,0.71,15.87
I,Pb,MAPbI,0,0,0,Spin-coating,,Unknown,100,Unknown,11; 1,N2,0,,,22.3,0.77,18.2
Br; I,Pb,CsFAPbBrI,0,0,0,Unknown,,Unknown,Unknown,Unknown,Unknown,Unknown,0,,,17.17,0.788,16.3
Br; I,Pb,FAMAPbBrI,0,0,0,Spin-coating,,Unknown,9.0 | 80.0,H2O,5; 1,Unknown,0,,,23.3,0.74,19.66
I,Pb,MAPbI,0,,0,Unknown,,Unknown,Unknown,Unknown,Unknown,Unknown,0,,,,,17.37
I,Pb,MAPbI,0,0,0,Spin-coating,,Unknown,Unknown,Unknown,1 >> 1,N2 >> N2,0,,,21.2,0.73,16.3
I,Pb,MAPbI,0,0,0,Spin-coating,,Unknown,Unknown,Unknown,1,N2,0,,,22.4,0.654,15.2
I,Pb,MAPbI,0,,0,Unknown,,Unknown,Unknown,Unknown,Unknown,Unknown,0,,,20.5,0.755,17
I,Pb,MAPbI,0,0,0,Spin-coating,,Unknown,120,Unknown,4; 1,Ar,0,,,20.4,0.735,15.7
Br; I,Pb,CsFAMAPbBrI,0,0,0,Spin-coating,,Unknown,80,Unknown,1; 4,N2,0,,,22.56,0.743,17.08
I,Pb,MAPbI,0,0,0,Spin-coating,,Unknown,50,Unknown | SWCNTs,1,Unknown,0,,,17.2,0.62,9.91
I,Pb,MAPbI,0,0,0,Spin-coating,,Unknown,80,TiCl4,Unknown,N2 >> Air,0,,,20.67,0.72,15.48
Br; I,Pb,FAMAPbBrI,0,0,0,Spin-coating,,Unknown,80,Unknown,4; 1,N2,0,,,22.5,0.79,21.51
I,Pb,MAPbI,0,0,0,Spin-coating,,Unknown,Unknown,Unknown,7; 3,Ar,0,,,16.18,0.62,9.74
I,Pb,MAPbI,0,0,0,Spin-coating,,Unknown,150,Unknown,1 >> 1,Air >> Air,0,,,17,0.7,10.9
Br; I,Pb,FAMAPbBrI,0,0,0,Spin-coating,,Unknown,80,Unknown,9; 1 >> 1,N2 >> FAI; MABr; MACl; N2; Vacuum,0,,,19.8,0.76,15
I,Pb,MAPbI,0,0,0,Spin-coating,,Unknown,80,Unknown,9; 1 >> 1,N2 >> N2,0,,,21.4,0.75,17.51
I,Pb,MAPbI,0,0,0,Spin-coating,,Unknown,60,Unknown,1.5; 8.6,Unknown,0,,,15.81,0.64,9.33
Br,Pb,MAPbBr,0,0,0,Spin-coating,,Unknown,120,Unknown,2; 1,Air,0,,,5.5,0.744,5.44
I,Pb,MAPbI,0,0,0,Unknown,,Unknown,25000,Unknown,1 >> 1; 9,Air >> Air,0,,,20.33,0.62,12.86
Br; I,Pb,MAPbBrI,0,0,0,Unknown,,Unknown,Unknown,Unknown,1,Air,0,,,21.17,0.488,9.99
I,Pb,MAPbI,0,0,0,Spin-coating,,Unknown,Unknown,Unknown,1,N2,0,,,23.6,0.47,7.64
Br; I,Pb,CsFAMAPbBrI,0,0,0,Spin-coating,,Unknown,Unknown,Unknown,4; 1,Unknown,0,,,22.62,0.79,20.6
Br,Pb,FAPbBr,0,,0,Unknown,,Unknown,80,Unknown,0.1; 0.9 >> 1,N2 >> Air,0,,,7.86,0.628,6.6
Br; I,Pb,CsFAMAPbBrI,0,0,0,Spin-coating,,Unknown,80,Unknown,7; 1 >> 1,Unknown,0,,,,,
I,Pb,FAMAPbI,0,,0,Unknown,,Unknown,Unknown,Unknown,Unknown,Unknown,0,,,25.17,0.8073,22.91
Br; Cl; I,Pb,CsFAMAPbBrClI,0,,0,Spin-coating,,Unknown,80,Unknown,0.9; 0.1,Ambient air,0,,,23.78,0.778,20.48
I,Pb,MAPbI,0,0,0,Spin-coating,,Unknown,100,Unknown | Pluronic P-123,1,Air,0,,,17.82,0.46,6.69
I,Pb,MAPbI,0,,0,Unknown,,Unknown,Unknown,Unknown,Unknown,Unknown,0,,,,,3
Br; I,Pb,FAMAPbBrI,0,0,0,Spin-coating,,Unknown,80,Unknown,4; 1,N2,0,,,21.28,0.71,17.26
Br; I,Pb,FAMAPbBrI,0,,0,Unknown,,Unknown,Unknown,Unknown,Unknown,Unknown,0,,,23.25,0.7746,18.97
Br; I,Pb,FAMAPbBrI,0,,0,Unknown,,Unknown,Unknown,Unknown,nan; nan >> nan,Ambient air >> Ambient air,0,,,23.78,0.7722,20.53
I,Pb,MAPbI,0,0,0,Spin-coating | Spin-coating,,Unknown,100,Unknown,9; 1,N2,0,,,22.3,0.71,18.81
I,Pb,MAPbI,0,0,0,Spin-coating,,Sigma Aldrich; Daejung,100,Unknown,1 >> 1,Air >> Air,0,,,,,7.85
I,Pb,MAPbI,0,0,0,Spin-coating,,Aldrich,100,PNDI-2T | Undoped,1,Air,0,,,18.5,0.76,15.4
Br; I,Pb,FAMAPbBrI,0,0,0,Spin-coating,,Unknown,150,Unknown,4; 1 >> 1,N2 >> N2,0,,,22.99,0.769,19.69
I,Pb,MAPbI,0,0,0,Spin-coating,,Unknown,90,Unknown,9; 1 >> 1,Unknown,0,,,22.9,0.765,19.81
Br; I,Pb,CsFAMAPbBrI,0,0,0,Spin-coating | Spin-coating,,Unknown,100,Unknown,4; 1,Unknown,0,,,22.09,0.778,19.6
I,Pb,MAPbI,0,0,0,Spin-coating,,Unknown,80,Unknown,4; 6,N2,0,,,25.19,0.679,15.92
I,Pb; Sn,FAMAPbSnI,0,0,0,Spin-coating,,Unknown,110,Unknown,6.5; 1,N2,0,,,31.54,0.76,17.69
I,Pb,(ALA)MAPbI,0,0,0,Spin-coating,,Unknown,120,Unknown,1,Unknown,0,,,,,0.5
I,Pb,MAPbI,0,0,0,Evaporation,,Unknown,100,Unknown,1 >> 1,N2 >> N2,0,,,15.5,0.4,2.2
Br; I,Pb,FAMAPbBrI,0,0,0,Spin-coating,,Alfa Aesar; Alfa Aesar,80,TiCl4 | Undoped,4; 1,N2,0,,,22.59,0.77,19.61
I,Pb,MAPbI,0,0,0,Spin-coating,,Unknown,100,Unknown,4; 1,N2,0,,,21.34,0.77,17.1
Br; I,Pb,CsFAMAPbBrI,0,,0,Spin-coating,,Unknown,100,Unknown,0.9; 0.1,N2,0,,,23.37,0.786,18.89
Br; I,Pb,CsFAMAPbBrI,0,0,0,Spin-coating,,Unknown,80,Urea,4; 1,Unknown,0,,,20.6,0.76,17
I,Pb,MAPbI,0,0,0,Spin-coating,,Unknown,7.0 | 100.0,Unknown,1 >> 1,Unknown,0,,,20.55,0.736,15.57
Br; I,Pb,CsFAPbBrI,0,0,0,Spin-coating,,Unknown,70,Unknown,4; 1,N2,0,,,22.1,0.71,19.2
Br; I,Pb,CsFAMAPbBrI,0,0,0,Spin-coating,,Unknown,80,Unknown,4; 1,N2,0,,,21.3,0.691,15.7
I,Pb,GUPbI,0,0,0,Spin-coating,,Unknown,100,TiCl4 | Unknown,1,N2,0,,,0.418,0.521,0.14
I,Pb,MAPbI,0,0,0,Spin-coating,,Unknown,80,Unknown,1 >> 1,N2 >> N2,0,,,20.74,0.422,7.81
I,Pb,MAPbI,0,0,0,Spin-coating,,Unknown,Unknown,Unknown,600; 78,Air,0,,,20.6,0.696,12.64
I,Pb,MAPbI,0,0,0,Doctor blading,,Unknown,80,Unknown,1,N2,0,,,22.5,0.817,21.5
I,Pb,MAPbI,0,0,0,Spin-coating,,Unknown,100,Unknown,1,N2,0,,,14.5,0.714,9.22
Br; I,Pb,CsFAMAPbBrI,0,0,0,Spin-coating,,Unknown,80,Unknown,4; 1,N2,0,,,21.1,0.72,17.1
Br; I,Pb,CsPbBrI,0,0,0,Spin-coating,,Unknown,100,Unknown,1,N2,0,,,14.78,0.729,12.53
I,Pb,MAPbI,0,0,0,Spin-coating,,Unknown,100,Unknown,1,N2,0,,,18.685,0.759,14.54
I,Pb,MAPbI,0,0,0,Spin-coating,,Unknown,70,Unknown,1; 1,Unknown,0,,,0.04,0.25,0.008
I,Pb,MAPbI,0,0,0,Spin-coating,,Unknown,70,Unknown,1 | 1,N2 | N2,0,,,19.51,0.72,13.5
I,Pb,MAPbI,0,0,0,Spin-coating,,Unknown,100,Unknown,1 >> 1,Air >> Air,0,,,18.37,0.677,13.35
I,Pb,MAPbI,0,0,0,Spin-coating,,Unknown,80,Unknown,1,N2,0,,,18.48,0.703,13
I,Pb,MAPbI,0,0,0,Spin-coating,,Unknown,100,Unknown,1,N2,0,,,21.9,0.76,16.04
Br; I,Pb,CsFAMAPbBrI,0,,0,Spin-coating,,Unknown,100,Unknown,0.83; 0.17,N2,0,,,24.35,0.8004,20.04
I,Pb,CsFAPbI,0,0,0,Spin-coating,,Unknown,100,Unknown,6; 1,Dry air,0,,,23.7,0.749,18.9
I,Pb,MAPbI,0,0,0,Spin-coating,,Unknown,100,Unknown,1,N2,0,,,22.3,0.698,15.7
I,Pb,MAPbI,0,0,0,Spin-coating,,Unknown,Unknown,Unknown,1,Unknown,0,,,22.73,0.75,16.36
I,Pb,MAPbI,0,0,0,Spin-coating,,Unknown,200,Unknown,4; 1,Unknown,0,,,22.4,0.76,17.5
I,Pb,CsFAMAPbI,0,0,0,Spin-coating,,Unknown,Unknown,Unknown,4; 1,Unknown,0,,,23.75,0.79,20.72
I,Pb,FAMAPbI,0,0,0,Spin-coating,,Unknown,100,CsAc,1,Unknown,0,,,22.95,0.655,13.9
I,Pb,MAPbI,0,0,0,Spin-coating | Spin-coating,,Unknown,2.5 | 80.0,Unknown,1,N2,0,,,18.5,0.771,14.9
I,Pb,MAPbI,0,0,0,Spin-coating,,Unknown,80,Unknown,1 >> 1,Unknown,0,,,16.89,0.646,10.5
